,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
11,Tomorrow,https://open.spotify.com/embed/track/3996YRxnFIXGceavIrBmOS,spotify:track:3996YRxnFIXGceavIrBmOS,39,Ely Ève,0.172,0.0416,0.0709,0.986,0.951,202.35,-26.046,0.0397,0.912,4
20,I Wanna Be Yours,https://open.spotify.com/embed/track/6huxjr8XKFnhtXQD02LIJ7,spotify:track:6huxjr8XKFnhtXQD02LIJ7,53,Trevor Potts,0.717,0.0993,0.258,0.973,0.868,115.47,-16.559,0.0769,0.122,4
25,Limitless Romance,https://open.spotify.com/embed/track/7H6q2iavCpGfPM7anKkmLl,spotify:track:7H6q2iavCpGfPM7anKkmLl,36,Oilix,0.73,0.31,0.517,0.903,0.882,79.988,-13.513,0.0928,0.107,4
26,Days before,https://open.spotify.com/embed/track/0Yr84Z0J8XdIFgef0Gm4wC,spotify:track:0Yr84Z0J8XdIFgef0Gm4wC,52,Dino P,0.543,0.0902,0.205,0.975,0.829,69.995,-20.406,0.04,0.104,4
28,Stream Of Somnolence,https://open.spotify.com/embed/track/2J3PRFCSCcuyHY4Dfi4hbh,spotify:track:2J3PRFCSCcuyHY4Dfi4hbh,60,Maurie,0.0659,0.00749,0.0496,0.986,0.777,69.792,-36.396,0.0487,0.111,4
33,"Lakmé / Act 1: ""Sous le dôme épais"" (Flower Duet)",https://open.spotify.com/embed/track/2YWM7FYspCbkM6xfo1v6gO,spotify:track:2YWM7FYspCbkM6xfo1v6gO,42,Léo Delibes,0.0949,0.179,0.0387,0.973,0.887,71.4,-16.972,0.0432,0.111,4
42,Best Part (Piano Arrangement),https://open.spotify.com/embed/track/16S49G9Wdj9SUB292NCyIK,spotify:track:16S49G9Wdj9SUB292NCyIK,19,The Theorist,0.425,0.342,0.109,0.988,0.971,151.727,-13.219,0.0591,0.0852,4
43,Harry's Wondrous World,https://open.spotify.com/embed/track/4lg0h4AJhPMxbO3VMpbUqS,spotify:track:4lg0h4AJhPMxbO3VMpbUqS,57,John Williams,0.227,0.264,0.228,0.881,0.9,84.986,-14.905,0.0325,0.114,4
44,Hüttengriffe,https://open.spotify.com/embed/track/15pJPbo0r00e82puUIUS1i,spotify:track:15pJPbo0r00e82puUIUS1i,40,Wolfgang Muthspiel,0.548,0.0147,0.117,0.943,0.893,115.208,-30.411,0.0704,0.141,4
56,The North Wind - Daigo Hanada Re-work,https://open.spotify.com/embed/track/3oM82Zz63KrnYQ0ZaTTQ9l,spotify:track:3oM82Zz63KrnYQ0ZaTTQ9l,54,Jim Perkins,0.181,0.0102,0.0315,0.964,0.95,137.152,-31.629,0.0377,0.106,4
57,The Dawning Light (432 Hz),https://open.spotify.com/embed/track/0yLqRW4BTlwg7GWBAYH2mJ,spotify:track:0yLqRW4BTlwg7GWBAYH2mJ,37,In Finitum,0.143,0.0228,0.0329,0.872,0.969,139.923,-26.109,0.0441,0.103,4
58,"Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1",https://open.spotify.com/embed/track/00CXUMREit80f2McJsjcIz,spotify:track:00CXUMREit80f2McJsjcIz,57,Felix Mendelssohn,0.355,0.0164,0.0922,0.995,0.926,67.946,-28.659,0.0396,0.0986,4
61,Denzil's Best,https://open.spotify.com/embed/track/6IuiRJsGQ1pCqyGwc9lBgi,spotify:track:6IuiRJsGQ1pCqyGwc9lBgi,33,Tommy Flanagan,0.437,0.269,0.654,0.701,0.88,148.758,-17.907,0.0356,0.0788,4
62,Senses,https://open.spotify.com/embed/track/4tfB8WaLBx48Yp16TNbQkn,spotify:track:4tfB8WaLBx48Yp16TNbQkn,46,Hema,0.133,0.00458,0.0741,0.98,0.977,75.724,-33.0,0.0468,0.141,4
64,Ultraviolet Dream,https://open.spotify.com/embed/track/2RvWqqueP3Qfwqn0s3dWCI,spotify:track:2RvWqqueP3Qfwqn0s3dWCI,62,Pax Magnolia,0.163,0.00228,0.0376,0.992,0.8,71.013,-37.625,0.051,0.166,4
66,Gat Drut,https://open.spotify.com/embed/track/1tNhPY0R3XT6ShwSgpwZJX,spotify:track:1tNhPY0R3XT6ShwSgpwZJX,18,Shivkumar Sharma,0.43,0.47,0.377,0.741,0.668,172.522,-12.624,0.0334,0.14,4
75,Passing By,https://open.spotify.com/embed/track/2FlD1WyrE1iNdflUvXAQoj,spotify:track:2FlD1WyrE1iNdflUvXAQoj,33,Sulfur Springs,0.43,0.172,0.0369,0.922,0.887,64.043,-20.65,0.0354,0.0955,4
76,"Variations on a Theme by Robert Schumann in F-Sharp Minor, Op. 9: Variation XV. Poco adagio",https://open.spotify.com/embed/track/5uVnD9G9ptDPfbVnVi1pja,spotify:track:5uVnD9G9ptDPfbVnVi1pja,8,Johannes Brahms,0.293,0.0129,0.158,0.995,0.901,65.838,-31.434,0.0359,0.12,4
85,Connect with Your Soul,https://open.spotify.com/embed/track/4bV2KhDgzfehStxbfJV9mJ,spotify:track:4bV2KhDgzfehStxbfJV9mJ,38,Jasmine Soft,0.149,0.0166,0.0345,0.894,0.906,70.247,-26.635,0.0488,0.121,4
102,River Styx,https://open.spotify.com/embed/track/0X0SbHR8uwKq0cW5zrdiCU,spotify:track:0X0SbHR8uwKq0cW5zrdiCU,39,Walter Smith III,0.501,0.438,0.382,0.826,0.948,108.641,-11.787,0.0308,0.0984,4
108,All Through the Night,https://open.spotify.com/embed/track/3XIbyKZYaKgmE4Y3gdo7d3,spotify:track:3XIbyKZYaKgmE4Y3gdo7d3,53,Roly-Poly,0.805,0.0618,0.488,0.994,0.872,76.349,-16.322,0.138,0.111,4
109,White Christmas - Piano,https://open.spotify.com/embed/track/608LZ7i8QlzDGm6PCzQpN7,spotify:track:608LZ7i8QlzDGm6PCzQpN7,35,our distant worlds,0.44,0.0147,0.302,0.993,0.941,95.357,-25.818,0.0419,0.0969,4
112,Nivram,https://open.spotify.com/embed/track/3oBd5LyXu64UGeZd5jOh5m,spotify:track:3oBd5LyXu64UGeZd5jOh5m,39,Alma Sinti,0.783,0.334,0.588,0.893,0.831,129.026,-8.169,0.066,0.112,4
117,SUGAR COFFEE,https://open.spotify.com/embed/track/5yej6CeDAxkocWeaXI2NBb,spotify:track:5yej6CeDAxkocWeaXI2NBb,13,Jay Kim,0.795,0.0885,0.395,0.977,0.847,119.955,-19.681,0.157,0.153,4
127,I Still Haven't Found What I'm Looking For,https://open.spotify.com/embed/track/3URt3hJlLJEJFwBNBIyOGY,spotify:track:3URt3hJlLJEJFwBNBIyOGY,46,Tom Rogers Band,0.63,0.286,0.705,0.923,0.953,96.697,-15.023,0.043,0.0948,4
145,Feathers,https://open.spotify.com/embed/track/5zafrD1Ovmh2XiuoX3IuUa,spotify:track:5zafrD1Ovmh2XiuoX3IuUa,64,Aiyden,0.13,0.00934,0.0361,0.963,0.905,71.059,-36.891,0.0378,0.0863,4
146,"Bach, JS: Well-Tempered Clavier, Book 2, Prelude and Fugue No. 9 in E Major, BWV 878: I. Prelude",https://open.spotify.com/embed/track/6ElyS5Mbg0C6bUe1814pBC,spotify:track:6ElyS5Mbg0C6bUe1814pBC,38,Johann Sebastian Bach,0.206,0.0279,0.354,0.995,0.915,139.792,-34.771,0.0413,0.0698,4
148,In a Sentimental Mood,https://open.spotify.com/embed/track/7hqUrALWgNQzuqyZGGitUI,spotify:track:7hqUrALWgNQzuqyZGGitUI,47,The Jazz Seekers,0.578,0.0366,0.183,0.918,0.371,106.928,-21.376,0.039,0.109,4
149,Stay With Me,https://open.spotify.com/embed/track/488afZ4YrlW3fh00NhLSWc,spotify:track:488afZ4YrlW3fh00NhLSWc,29,Joseph Trapanese,0.0981,0.0151,0.0299,0.882,0.887,88.556,-28.927,0.0443,0.0941,4
151,Solicitude,https://open.spotify.com/embed/track/3RlM2UQzdojpM6BzCyY37v,spotify:track:3RlM2UQzdojpM6BzCyY37v,35,Garden of Sound,0.114,0.0699,0.0395,0.628,0.935,68.926,-25.035,0.0476,0.109,4
160,Self-Service Laundry,https://open.spotify.com/embed/track/2F3lFJtwn2a7VaEasMW5fp,spotify:track:2F3lFJtwn2a7VaEasMW5fp,41,Tim Linghaus,0.31,0.0115,0.112,0.987,0.969,85.341,-25.071,0.0426,0.112,4
163,All Gone (Ephemeral),https://open.spotify.com/embed/track/2BLxu6HN5qZUB5M25zNvRm,spotify:track:2BLxu6HN5qZUB5M25zNvRm,38,Gustavo Santaolalla,0.201,0.0195,0.0657,0.941,0.914,99.584,-28.102,0.0456,0.156,4
174,The Scent Of New Days,https://open.spotify.com/embed/track/5w0kPzgsa5bnD8yEYagRUT,spotify:track:5w0kPzgsa5bnD8yEYagRUT,51,Comet Blue,0.179,0.177,0.242,0.988,0.878,129.086,-30.81,0.0377,0.0977,4
188,Enhanced Forest,https://open.spotify.com/embed/track/4LNHbuE2OgsQeVu0j0q0sO,spotify:track:4LNHbuE2OgsQeVu0j0q0sO,39,Nity Nite,0.287,0.0886,0.219,0.877,0.832,100.076,-26.54,0.0328,0.1,4
189,Maybe Tomorrow,https://open.spotify.com/embed/track/0EdYLCHThvtSmze7iEqlEN,spotify:track:0EdYLCHThvtSmze7iEqlEN,43,Grant Green,0.52,0.165,0.115,0.958,0.904,113.999,-15.827,0.0429,0.226,4
190,Sleep My Little Baby,https://open.spotify.com/embed/track/3h8RjQkEJW4BcJg6d3ORyo,spotify:track:3h8RjQkEJW4BcJg6d3ORyo,50,Cest Le Mieux,0.606,0.0965,0.545,0.977,0.942,144.095,-24.171,0.144,0.112,4
208,whale tale,https://open.spotify.com/embed/track/6B7wBkh0TOpn8MPWYLRO3z,spotify:track:6B7wBkh0TOpn8MPWYLRO3z,37,Edwinn,0.784,0.254,0.419,0.944,0.585,84.013,-11.363,0.363,0.242,4
216,Walking in the Air - Piano Solo,https://open.spotify.com/embed/track/6hFwNd3XEQp56paHH8GD5g,spotify:track:6hFwNd3XEQp56paHH8GD5g,33,Howard David Blake,0.208,0.0869,0.113,0.98,0.952,181.672,-27.669,0.0601,0.0838,4
224,Dreaming Of A Better Place,https://open.spotify.com/embed/track/72QkLvjQpIhPrmmaR4KjjY,spotify:track:72QkLvjQpIhPrmmaR4KjjY,40,Liam Mour,0.193,0.158,0.112,0.893,0.925,143.323,-13.805,0.0328,0.0578,4
225,No Quarter - Remaster,https://open.spotify.com/embed/track/0GRBFjza23Im7Xb16c9AaK,spotify:track:0GRBFjza23Im7Xb16c9AaK,57,Led Zeppelin,0.33,0.342,0.0795,0.734,0.671,142.95,-14.09,0.0404,0.129,4
233,Janjon Ba,https://open.spotify.com/embed/track/3rAhg86PRxOc8SN0nQfiQT,spotify:track:3rAhg86PRxOc8SN0nQfiQT,25,Kadialy Kouyate,0.634,0.218,0.141,0.977,0.904,140.222,-11.347,0.0432,0.0883,4
237,Clear Path,https://open.spotify.com/embed/track/2tCmr9BYhSjQilIomSM8EI,spotify:track:2tCmr9BYhSjQilIomSM8EI,59,William Francisco,0.11,0.0344,0.105,0.954,0.634,74.182,-32.189,0.0515,0.0984,4
238,Drive-Through Dinner,https://open.spotify.com/embed/track/6xUyKTOx2LBGTlWz6Ndlvs,spotify:track:6xUyKTOx2LBGTlWz6Ndlvs,37,Magnus Ringblom,0.556,0.235,0.608,0.843,0.934,157.481,-16.144,0.0272,0.0996,4
239,Hidden,https://open.spotify.com/embed/track/3phR4mqdFYMEhv2EMTrq2d,spotify:track:3phR4mqdFYMEhv2EMTrq2d,46,Luna Grove,0.72,0.0526,0.233,0.969,0.934,151.836,-16.753,0.113,0.111,4
244,It Was Me,https://open.spotify.com/embed/track/1dXkb82FYi7xwtA0gb3lcJ,spotify:track:1dXkb82FYi7xwtA0gb3lcJ,42,Germaine Franco,0.217,0.0754,0.201,0.901,0.914,142.026,-16.629,0.0327,0.135,4
249,Imani,https://open.spotify.com/embed/track/7gmBN587F9l6jUfcXnqGuq,spotify:track:7gmBN587F9l6jUfcXnqGuq,48,E-SWERVE,0.458,0.27,0.201,0.948,0.958,81.723,-13.611,0.179,0.0762,4
251,Raiders March,https://open.spotify.com/embed/track/5duZVZ4m1TaJDTCbeHG8TG,spotify:track:5duZVZ4m1TaJDTCbeHG8TG,53,John Williams,0.422,0.351,0.168,0.73,0.904,132.317,-13.002,0.0352,0.0784,4
252,Seventh Heaven,https://open.spotify.com/embed/track/2bV4AO2zBHjmlTxcUhY3w9,spotify:track:2bV4AO2zBHjmlTxcUhY3w9,46,Elsa Whage,0.146,0.00296,0.0297,0.928,0.967,138.641,-41.541,0.0512,0.0886,4
253,Trio in A major (BWV 1025): Fantasia,https://open.spotify.com/embed/track/2RFxmGfjXU2IFfX6gP62o8,spotify:track:2RFxmGfjXU2IFfX6gP62o8,27,Johann Sebastian Bach,0.308,0.0369,0.228,0.961,0.789,117.345,-31.006,0.0391,0.121,4
255,Eon Blue Apocalypse,https://open.spotify.com/embed/track/5aVJ5rv7ghWSkQaqP726tE,spotify:track:5aVJ5rv7ghWSkQaqP726tE,53,TOOL,0.158,0.0449,0.0699,0.143,0.845,104.11,-26.389,0.0377,0.413,4
258,O Tannenbaum,https://open.spotify.com/embed/track/2xADXrCsbvisyiD4GGkXYo,spotify:track:2xADXrCsbvisyiD4GGkXYo,32,Dave Brubeck,0.606,0.0466,0.107,0.996,0.948,128.589,-21.86,0.0741,0.121,4
259,Pattern Codes,https://open.spotify.com/embed/track/46gBeZePyObJo4UWxrbRye,spotify:track:46gBeZePyObJo4UWxrbRye,33,William Sila,0.383,0.0274,0.0918,0.972,0.893,132.833,-20.886,0.0329,0.0811,4
274,"String Quartet No. 19 in C Major, K. 465 ""Dissonance"": II. Andante cantabile",https://open.spotify.com/embed/track/6hlpoyKTFfqL4PC7CHpwWB,spotify:track:6hlpoyKTFfqL4PC7CHpwWB,34,Wolfgang Amadeus Mozart,0.201,0.0372,0.0746,0.946,0.622,93.521,-22.707,0.0447,0.0978,4
284,The Phantom of the Opera: Overture,https://open.spotify.com/embed/track/7mZFYTDSIvDPBY8w0EJMUc,spotify:track:7mZFYTDSIvDPBY8w0EJMUc,40,Prague Cello Quartet,0.32,0.541,0.613,0.784,0.957,159.814,-8.574,0.0316,0.109,4
294,Sleeping In Pink Noise,https://open.spotify.com/embed/track/7Fk0TyWNtY8MW1E54YgWnE,spotify:track:7Fk0TyWNtY8MW1E54YgWnE,51,Mood Factory,0.126,0.109,0.179,0.925,0.39,83.333,-39.22,0.0727,0.112,4
295,Stay In Yesterday,https://open.spotify.com/embed/track/68gOBP9twtrWZUOlwt6wZ6,spotify:track:68gOBP9twtrWZUOlwt6wZ6,52,Emanuel Driesen,0.403,0.0344,0.303,0.993,0.953,67.416,-29.611,0.0599,0.103,4
299,Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon,https://open.spotify.com/embed/track/7ci2JgRHMiVIAueWOiWMye,spotify:track:7ci2JgRHMiVIAueWOiWMye,51,Johann Pachelbel,0.145,0.14,0.288,0.817,0.438,152.918,-19.633,0.0385,0.112,4
302,Let's go uptown,https://open.spotify.com/embed/track/4zYPDHYsvTdUMMy8gRkBAA,spotify:track:4zYPDHYsvTdUMMy8gRkBAA,62,Newington Green,0.565,0.239,0.231,0.96,0.894,116.419,-16.679,0.0418,0.149,4
304,I Am Here,https://open.spotify.com/embed/track/6pXYmnJROexnkjfPZU8QEA,spotify:track:6pXYmnJROexnkjfPZU8QEA,32,Soetkin Milbouw,0.285,0.00388,0.118,0.99,0.902,68.801,-28.388,0.0357,0.0775,4
306,Anirual,https://open.spotify.com/embed/track/5X3UiiOUn1REPps2Gq4Cv2,spotify:track:5X3UiiOUn1REPps2Gq4Cv2,57,Mark Davey,0.15,0.00401,0.197,0.993,0.897,138.576,-44.888,0.043,0.0801,4
307,"Peer Gynt-Suite Nr. 1, Op. 46: III. Anitra's Dance",https://open.spotify.com/embed/track/5ebC5YZw56vrVIkIbkbNvP,spotify:track:5ebC5YZw56vrVIkIbkbNvP,45,Edvard Grieg,0.198,0.0246,0.125,0.945,0.275,168.273,-32.071,0.0436,0.122,4
311,Fair Passage,https://open.spotify.com/embed/track/4c9HQKG5IyaNByZGysAeqG,spotify:track:4c9HQKG5IyaNByZGysAeqG,42,Angus MacRae,0.11,0.123,0.0358,0.984,0.858,194.855,-24.438,0.043,0.0688,4
318,Wedding Dress,https://open.spotify.com/embed/track/61PiRWXdcKeWZyi3Lf6I9t,spotify:track:61PiRWXdcKeWZyi3Lf6I9t,33,Nora Brown,0.497,0.341,0.723,0.954,0.846,141.716,-15.699,0.0358,0.104,4
330,Overview,https://open.spotify.com/embed/track/6bJS4c8xM5nGOtxqndR0G7,spotify:track:6bJS4c8xM5nGOtxqndR0G7,54,Magenta Dust,0.145,0.0268,0.046,0.973,0.8,140.078,-32.383,0.0491,0.102,4
332,Remain,https://open.spotify.com/embed/track/4bNewDsQMCHz8eYbobTV8o,spotify:track:4bNewDsQMCHz8eYbobTV8o,28,Jav Cast,0.716,0.11,0.124,0.924,0.921,139.958,-12.01,0.0428,0.111,4
339,Weightless,https://open.spotify.com/embed/track/6kkwzB6hXLIONkEk9JciA6,spotify:track:6kkwzB6hXLIONkEk9JciA6,66,Marconi Union,0.139,0.22,0.0789,0.856,0.831,71.432,-19.974,0.0324,0.17,4
343,The Christmas Waltz,https://open.spotify.com/embed/track/3AfoQsG5S3Ksh4862CsPLW,spotify:track:3AfoQsG5S3Ksh4862CsPLW,9,"Grover Washington, Jr.",0.4,0.236,0.186,0.98,0.873,142.56,-13.642,0.0355,0.146,4
350,Somewhere,https://open.spotify.com/embed/track/1iNtYjF33gUnAPsG3yLn1E,spotify:track:1iNtYjF33gUnAPsG3yLn1E,21,김지수,0.555,0.123,0.146,0.943,0.914,128.251,-19.039,0.108,0.108,4
352,Alegría,https://open.spotify.com/embed/track/4EknSwO7h0DapEHV5G2vys,spotify:track:4EknSwO7h0DapEHV5G2vys,45,Marino Calle,0.584,0.0652,0.318,0.994,0.937,89.332,-17.815,0.0603,0.111,4
360,Träumerei,https://open.spotify.com/embed/track/39ANFdz1ZUTRASfiDw4ysH,spotify:track:39ANFdz1ZUTRASfiDw4ysH,42,Cosima Bradley,0.538,0.0386,0.249,0.992,0.964,68.107,-24.411,0.0497,0.0842,4
364,Angels from the Realms of Glory,https://open.spotify.com/embed/track/1poGqy9YVP0mfu7NUhryCU,spotify:track:1poGqy9YVP0mfu7NUhryCU,23,William Wilson,0.563,0.135,0.546,0.98,0.931,124.404,-18.679,0.0584,0.116,4
366,Binaural Delta Sinus 90 Hz - L 94 Hz - R,https://open.spotify.com/embed/track/70PN99PsC7BoqAmmrdxj0H,spotify:track:70PN99PsC7BoqAmmrdxj0H,51,No Placebo,0.141,0.00407,0.0396,0.932,0.971,141.625,-40.966,0.0847,0.113,4
372,Drops & Thunders,https://open.spotify.com/embed/track/1pZy1JDOfBmIsbGlThu20Y,spotify:track:1pZy1JDOfBmIsbGlThu20Y,51,ASMRainy,0.226,0.224,0.286,0.249,0.958,68.626,-35.48,0.172,0.465,4
374,A Flower is a Lonesome Thing,https://open.spotify.com/embed/track/036pVPoObS9PcXjTe5bcql,spotify:track:036pVPoObS9PcXjTe5bcql,23,Whitby Snell,0.258,0.793,0.154,0.911,0.972,103.771,-12.892,0.133,0.48,4
387,Rails Of Sleep,https://open.spotify.com/embed/track/06D7NhSXIs1k8nG5jT0uP5,spotify:track:06D7NhSXIs1k8nG5jT0uP5,37,Pink Noise Panther,0.274,0.0842,0.179,0.841,0.939,105.889,-41.079,0.0493,0.112,4
392,Tenacious Mirabel,https://open.spotify.com/embed/track/7KkHsz27CF8kp2uczlt1j9,spotify:track:7KkHsz27CF8kp2uczlt1j9,46,Germaine Franco,0.158,0.0296,0.0298,0.812,0.925,76.577,-20.019,0.035,0.152,4
402,Christmas Time Is Here (arr. piano),https://open.spotify.com/embed/track/4IGPENN8Ou2Q4MFbXKwt8l,spotify:track:4IGPENN8Ou2Q4MFbXKwt8l,31,Stephan Moccio,0.414,0.0196,0.0717,0.989,0.935,113.04,-29.011,0.0405,0.101,4
403,Binaural Delta Sinus 125 Hz,https://open.spotify.com/embed/track/1Kzm6JoQj3rhqD1rvTCHFl,spotify:track:1Kzm6JoQj3rhqD1rvTCHFl,47,Zen Sleep Zone,0.319,0.00581,0.0347,0.743,0.868,59.88,-29.918,0.0397,0.113,4
409,All I Have To Do Is Dream,https://open.spotify.com/embed/track/0uRUYZp0xw5AZsP6Pgpuk0,spotify:track:0uRUYZp0xw5AZsP6Pgpuk0,31,Leroy Tompkins,0.877,0.449,0.415,0.967,0.697,92.814,-2.858,0.0601,0.111,4
426,Virgil's Keep,https://open.spotify.com/embed/track/0XwIXwm8GgFI3IlSB7eKNE,spotify:track:0XwIXwm8GgFI3IlSB7eKNE,28,Aglisia,0.398,0.0518,0.112,0.995,0.948,79.378,-25.163,0.0522,0.09,4
431,Woods,https://open.spotify.com/embed/track/4pqqF7B7YVFHidJ4kDybk2,spotify:track:4pqqF7B7YVFHidJ4kDybk2,48,Sergei Baronin,0.794,0.0374,0.0988,0.906,0.937,99.918,-20.773,0.205,0.102,4
434,Bai Mazi Karangali Modali,https://open.spotify.com/embed/track/4cxALDXNOwTGOSIVj27NPu,spotify:track:4cxALDXNOwTGOSIVj27NPu,1,Asha Bhosle,0.489,0.311,0.666,0.994,0.683,126.143,-15.418,0.15,0.122,4
446,The Cutest Puppy,https://open.spotify.com/embed/track/1dKxf4Ht2SsKLyXfSDJAgy,spotify:track:1dKxf4Ht2SsKLyXfSDJAgy,63,Laureen Conrad,0.609,0.0172,0.89,0.996,0.973,68.619,-28.573,0.118,0.108,4
447,You Never Say You're Sorry,https://open.spotify.com/embed/track/1bB1538FOBYVUs2z06ssQ3,spotify:track:1bB1538FOBYVUs2z06ssQ3,54,Martin Landström,0.557,0.229,0.0816,0.853,0.423,61.858,-15.943,0.0359,0.0984,4
450,Ear plugs On Train,https://open.spotify.com/embed/track/52fdttDpxSGWFvjNQC1MtF,spotify:track:52fdttDpxSGWFvjNQC1MtF,29,Transportation Geek,0.155,0.0302,0.305,0.932,0.973,138.986,-48.569,0.0416,0.109,4
453,Lover Man,https://open.spotify.com/embed/track/4bbRXKb4z1S9GOD2ePqDbo,spotify:track:4bbRXKb4z1S9GOD2ePqDbo,30,Saginaw Society,0.561,0.26,0.111,0.965,0.873,115.957,-15.814,0.0357,0.0857,4
473,"Barcarolle in F-Sharp Major, Op. 60",https://open.spotify.com/embed/track/00x8ogYPKcIAAtDzC414DR,spotify:track:00x8ogYPKcIAAtDzC414DR,47,Frédéric Chopin,0.223,0.0534,0.063,0.989,0.925,64.855,-23.884,0.04,0.0841,4
475,Hearts and Flowers Ball - From the Netflix Series “Bridgerton Season Two”,https://open.spotify.com/embed/track/4ibFnVHag07dErldkPF7uh,spotify:track:4ibFnVHag07dErldkPF7uh,49,Kris Bowers,0.381,0.195,0.468,0.649,0.953,89.952,-20.527,0.0368,0.14,4
477,Serenity,https://open.spotify.com/embed/track/0sys3zb0Gssvi2mQNky4tB,spotify:track:0sys3zb0Gssvi2mQNky4tB,42,Simon Folwar,0.143,0.3,0.111,0.821,0.859,176.36,-15.425,0.0433,0.116,4
480,The Light Will Return,https://open.spotify.com/embed/track/0wHtZIo4VfYdXVKj3xrxWG,spotify:track:0wHtZIo4VfYdXVKj3xrxWG,35,Bernadette Boulet,0.51,0.00676,0.423,0.993,0.94,70.478,-29.957,0.0429,0.102,4
487,Worry Not,https://open.spotify.com/embed/track/7hS2ckejZtpQIompCdbczv,spotify:track:7hS2ckejZtpQIompCdbczv,63,María Mojca,0.109,0.0523,0.0395,0.889,0.887,66.795,-30.353,0.0486,0.11,4
491,Falling Flower (Dajung Ver.) (Inst.),https://open.spotify.com/embed/track/4sUJpzwr8AYsYtyH4xu75m,spotify:track:4sUJpzwr8AYsYtyH4xu75m,30,seo hyun jin,0.717,0.121,0.123,0.992,0.966,134.047,-20.097,0.0817,0.0919,4
494,Ellebori,https://open.spotify.com/embed/track/1j7pycxTWD6vyiKJout75p,spotify:track:1j7pycxTWD6vyiKJout75p,61,Alvize Fantacone,0.405,0.0483,0.155,0.99,0.955,63.782,-23.493,0.0607,0.12,4
509,Fleeting,https://open.spotify.com/embed/track/5q76hPNXXR1S8BF86hbM1b,spotify:track:5q76hPNXXR1S8BF86hbM1b,35,Gustavo Santaolalla,0.383,0.0573,0.139,0.986,0.971,120.009,-27.17,0.0486,0.0775,4
521,emerging roots - Alpha Sinus 81Hz - 89Hz,https://open.spotify.com/embed/track/7JwG4QGEMVEJT1yyqLYlmv,spotify:track:7JwG4QGEMVEJT1yyqLYlmv,44,The Binaural Mind,0.144,0.0122,0.0287,0.827,0.907,138.674,-34.083,0.0506,0.105,4
526,Electro Lofi,https://open.spotify.com/embed/track/6fZgKfjI7TSVrjm3LPYnWB,spotify:track:6fZgKfjI7TSVrjm3LPYnWB,37,´Goule,0.662,0.365,0.184,0.606,0.839,74.995,-13.033,0.0762,0.756,4
529,"Prelude a l'apres-midi d'un faune, L. 86",https://open.spotify.com/embed/track/4eY2bxGE2ykwefZ3adjetE,spotify:track:4eY2bxGE2ykwefZ3adjetE,48,Claude Debussy,0.0709,0.0155,0.0315,0.949,0.785,76.646,-32.939,0.0435,0.0924,4
531,What is love,https://open.spotify.com/embed/track/61zRGV74uFc66xFFQiKNbH,spotify:track:61zRGV74uFc66xFFQiKNbH,0,elro,0.678,0.27,0.583,0.976,0.916,80.0,-15.208,0.0843,0.164,4
541,Bye Bye Blackbird,https://open.spotify.com/embed/track/3eCqeHM0bDAu5JRz1Zrlew,spotify:track:3eCqeHM0bDAu5JRz1Zrlew,30,Enzo Orefice Trio,0.495,0.329,0.394,0.657,0.907,77.151,-16.735,0.0483,0.0891,4
550,Fade,https://open.spotify.com/embed/track/1bNo2ybJL8rmZzOdd6T3sG,spotify:track:1bNo2ybJL8rmZzOdd6T3sG,48,Alex Lustig,0.701,0.338,0.337,0.661,0.847,120.986,-18.222,0.0576,0.111,4
554,Impulser,https://open.spotify.com/embed/track/6gdtCejkpEErLHR45XmaGj,spotify:track:6gdtCejkpEErLHR45XmaGj,43,Maja Balder,0.106,0.0202,0.0738,0.898,0.933,91.75,-31.164,0.0471,0.109,4
555,Mainway Orchard,https://open.spotify.com/embed/track/1rKEYO07UzuaGoVIuGNUVS,spotify:track:1rKEYO07UzuaGoVIuGNUVS,29,Faircamp,0.569,0.161,0.0576,0.945,0.929,138.311,-15.096,0.0573,0.111,4
562,Hem Bihag - A Creation Of Acharya Allanddin Khan - Alap & Jor,https://open.spotify.com/embed/track/6PbwTf3bXyyQD53mlQGsQ3,spotify:track:6PbwTf3bXyyQD53mlQGsQ3,8,Aashish Khan,0.313,0.207,0.0653,0.92,0.579,82.915,-14.62,0.0338,0.284,4
573,Amore Eterno,https://open.spotify.com/embed/track/7w9HyzWXYGqok3S1y2yKW2,spotify:track:7w9HyzWXYGqok3S1y2yKW2,42,Patrick Hamilton,0.468,0.0264,0.101,0.993,0.967,67.011,-26.211,0.0497,0.115,4
577,Shaantipoorn Bageecha,https://open.spotify.com/embed/track/3qqvBjzXGgeyGCTJ5x3OXu,spotify:track:3qqvBjzXGgeyGCTJ5x3OXu,46,Vinod Kusari,0.299,0.315,0.133,0.985,0.836,126.588,-9.202,0.0359,0.106,4
578,Indian Flute,https://open.spotify.com/embed/track/1ycfHOXNHyzgC52Gf5Pkvn,spotify:track:1ycfHOXNHyzgC52Gf5Pkvn,43,Nu Meditation Music,0.178,0.0627,0.0402,0.963,0.73,133.605,-18.528,0.0386,0.105,4
